1 [SwanLab-WARNING]:     An error occurred: 
2 [SwanLab-WARNING]:     Error getting branch name: fatal: not a git repository (or any parent up to mount point /root)
Stopping at filesystem boundary (GIT_DISCOVERY_ACROSS_FILESYSTEM not set).

3 [SwanLab-INFO]:        Experiment ResNet50_2024-01-18_15-44-10 has been registered.
4 [SwanLab-INFO]:        Run data will be saved locally in /root/onethingai-tmp/tongue_classification/swanlog/ResNet50_2024-01-18_15-44-10
5 [SwanLab-INFO]:        Experiment_name: ResNet50_2024-01-18_15-44-10
6 [SwanLab-INFO]:        Run `swanlab watch` to view SwanLab Experiment Dashboard
7 Epoch [1/70], Iteration [1/21], Loss: 0.6697
8 Epoch [1/70], Iteration [2/21], Loss: 0.9177
9 Epoch [1/70], Iteration [3/21], Loss: 0.7089
10 Epoch [1/70], Iteration [4/21], Loss: 0.5533
11 Epoch [1/70], Iteration [5/21], Loss: 0.4927
12 Epoch [1/70], Iteration [6/21], Loss: 0.5258
13 Epoch [1/70], Iteration [7/21], Loss: 0.5064
14 Epoch [1/70], Iteration [8/21], Loss: 0.4818
15 Epoch [1/70], Iteration [9/21], Loss: 0.3983
16 Epoch [1/70], Iteration [10/21], Loss: 0.3600
17 Epoch [1/70], Iteration [11/21], Loss: 0.4343
18 Epoch [1/70], Iteration [12/21], Loss: 0.2953
19 Epoch [1/70], Iteration [13/21], Loss: 0.3120
20 Epoch [1/70], Iteration [14/21], Loss: 0.2666
21 Epoch [1/70], Iteration [15/21], Loss: 0.2915
22 Epoch [1/70], Iteration [16/21], Loss: 0.2443
23 Epoch [1/70], Iteration [17/21], Loss: 0.1417
24 Epoch [1/70], Iteration [18/21], Loss: 0.1838
25 Epoch [1/70], Iteration [19/21], Loss: 0.3246
26 Epoch [1/70], Iteration [20/21], Loss: 0.1032
27 Epoch [1/70], Iteration [21/21], Loss: 0.0877
28 Accuracy: 0.52
29 Epoch [2/70], Iteration [1/21], Loss: 0.1069
30 Epoch [2/70], Iteration [2/21], Loss: 0.1964
31 Epoch [2/70], Iteration [3/21], Loss: 0.2486
32 Epoch [2/70], Iteration [4/21], Loss: 0.2494
33 Epoch [2/70], Iteration [5/21], Loss: 0.0995
34 Epoch [2/70], Iteration [6/21], Loss: 0.1525
35 Epoch [2/70], Iteration [7/21], Loss: 0.2983
36 Epoch [2/70], Iteration [8/21], Loss: 0.2293
37 Epoch [2/70], Iteration [9/21], Loss: 0.1113
38 Epoch [2/70], Iteration [10/21], Loss: 0.0908
39 Epoch [2/70], Iteration [11/21], Loss: 0.1769
40 Epoch [2/70], Iteration [12/21], Loss: 0.2152
41 Epoch [2/70], Iteration [13/21], Loss: 0.1707
42 Epoch [2/70], Iteration [14/21], Loss: 0.0906
43 Epoch [2/70], Iteration [15/21], Loss: 0.3022
44 Epoch [2/70], Iteration [16/21], Loss: 0.0954
45 Epoch [2/70], Iteration [17/21], Loss: 0.1470
46 Epoch [2/70], Iteration [18/21], Loss: 0.1363
