1 [SwanLab-WARNING]:     An error occurred: 
2 [SwanLab-WARNING]:     Error getting branch name: fatal: not a git repository (or any parent up to mount point /root)
Stopping at filesystem boundary (GIT_DISCOVERY_ACROSS_FILESYSTEM not set).

3 [SwanLab-INFO]:        Experiment ResNet50_2024-01-22_20-58-34 has been registered.
4 [SwanLab-INFO]:        Run data will be saved locally in /root/onethingai-tmp/tongue_classification/swanlog/ResNet50_2024-01-22_20-58-34
5 [SwanLab-INFO]:        Experiment_name: ResNet50_2024-01-22_20-58-34
6 [SwanLab-INFO]:        Run `swanlab watch` to view SwanLab Experiment Dashboard
7 Epoch [1/70], Iteration [1/21], Loss: 0.6765
8 Epoch [1/70], Iteration [2/21], Loss: 0.5639
9 Epoch [1/70], Iteration [3/21], Loss: 0.6479
10 Epoch [1/70], Iteration [4/21], Loss: 0.5032
11 Epoch [1/70], Iteration [5/21], Loss: 0.4973
12 Epoch [1/70], Iteration [6/21], Loss: 0.4931
13 Epoch [1/70], Iteration [7/21], Loss: 0.5379
14 Epoch [1/70], Iteration [8/21], Loss: 0.3480
15 Epoch [1/70], Iteration [9/21], Loss: 0.4274
16 Epoch [1/70], Iteration [10/21], Loss: 0.2611
17 Epoch [1/70], Iteration [11/21], Loss: 0.3850
18 Epoch [1/70], Iteration [12/21], Loss: 0.5303
19 Epoch [1/70], Iteration [13/21], Loss: 0.1881
20 Epoch [1/70], Iteration [14/21], Loss: 0.3787
21 Epoch [1/70], Iteration [15/21], Loss: 0.3272
22 Epoch [1/70], Iteration [16/21], Loss: 0.4613
23 Epoch [1/70], Iteration [17/21], Loss: 0.2650
24 Epoch [1/70], Iteration [18/21], Loss: 0.3081
25 Epoch [1/70], Iteration [19/21], Loss: 0.1902
26 Epoch [1/70], Iteration [20/21], Loss: 0.2778
27 Epoch [1/70], Iteration [21/21], Loss: 0.2527
28 Accuracy: 0.50
29 Epoch [2/70], Iteration [1/21], Loss: 0.1994
30 Epoch [2/70], Iteration [2/21], Loss: 0.3703
31 Epoch [2/70], Iteration [3/21], Loss: 0.3014
32 Epoch [2/70], Iteration [4/21], Loss: 0.3606
33 Epoch [2/70], Iteration [5/21], Loss: 0.3652
34 Epoch [2/70], Iteration [6/21], Loss: 0.2601
35 Epoch [2/70], Iteration [7/21], Loss: 0.2809
36 Epoch [2/70], Iteration [8/21], Loss: 0.3193
37 Epoch [2/70], Iteration [9/21], Loss: 0.1657
38 Epoch [2/70], Iteration [10/21], Loss: 0.1957
39 Epoch [2/70], Iteration [11/21], Loss: 0.1789
40 Epoch [2/70], Iteration [12/21], Loss: 0.1550
41 Epoch [2/70], Iteration [13/21], Loss: 0.2291
42 Epoch [2/70], Iteration [14/21], Loss: 0.3399
43 Epoch [2/70], Iteration [15/21], Loss: 0.2037
44 Epoch [2/70], Iteration [16/21], Loss: 0.1164
45 Epoch [2/70], Iteration [17/21], Loss: 0.0930
46 Epoch [2/70], Iteration [18/21], Loss: 0.2156
47 Epoch [2/70], Iteration [19/21], Loss: 0.0918
48 Epoch [2/70], Iteration [20/21], Loss: 0.1865
49 Epoch [2/70], Iteration [21/21], Loss: 0.3792
50 Accuracy: 0.50
51 Epoch [3/70], Iteration [1/21], Loss: 0.1082
52 Epoch [3/70], Iteration [2/21], Loss: 0.1598
53 Epoch [3/70], Iteration [3/21], Loss: 0.2587
54 Epoch [3/70], Iteration [4/21], Loss: 0.2307
55 Epoch [3/70], Iteration [5/21], Loss: 0.1104
56 Epoch [3/70], Iteration [6/21], Loss: 0.1946
57 Epoch [3/70], Iteration [7/21], Loss: 0.2318
58 Epoch [3/70], Iteration [8/21], Loss: 0.2632
59 Epoch [3/70], Iteration [9/21], Loss: 0.2115
60 Epoch [3/70], Iteration [10/21], Loss: 0.2288
61 Epoch [3/70], Iteration [11/21], Loss: 0.1795
62 Epoch [3/70], Iteration [12/21], Loss: 0.1404
63 Epoch [3/70], Iteration [13/21], Loss: 0.2776
64 Epoch [3/70], Iteration [14/21], Loss: 0.1295
65 Epoch [3/70], Iteration [15/21], Loss: 0.0275
66 Epoch [3/70], Iteration [16/21], Loss: 0.1681
67 Epoch [3/70], Iteration [17/21], Loss: 0.2084
68 Epoch [3/70], Iteration [18/21], Loss: 0.2217
69 Epoch [3/70], Iteration [19/21], Loss: 0.2086
70 Epoch [3/70], Iteration [20/21], Loss: 0.1131
71 Epoch [3/70], Iteration [21/21], Loss: 0.9030
72 Accuracy: 0.50
73 Epoch [4/70], Iteration [1/21], Loss: 0.1009
74 Epoch [4/70], Iteration [2/21], Loss: 0.1399
75 Epoch [4/70], Iteration [3/21], Loss: 0.3102
76 Epoch [4/70], Iteration [4/21], Loss: 0.1820
77 Epoch [4/70], Iteration [5/21], Loss: 0.1304
78 Epoch [4/70], Iteration [6/21], Loss: 0.1777
79 Epoch [4/70], Iteration [7/21], Loss: 0.2121
80 Epoch [4/70], Iteration [8/21], Loss: 0.2065
81 Epoch [4/70], Iteration [9/21], Loss: 0.1154
82 Epoch [4/70], Iteration [10/21], Loss: 0.1654
83 Epoch [4/70], Iteration [11/21], Loss: 0.1597
84 Epoch [4/70], Iteration [12/21], Loss: 0.2978
85 Epoch [4/70], Iteration [13/21], Loss: 0.1156
86 Epoch [4/70], Iteration [14/21], Loss: 0.1198
87 Epoch [4/70], Iteration [15/21], Loss: 0.1322
88 Epoch [4/70], Iteration [16/21], Loss: 0.1764
89 Epoch [4/70], Iteration [17/21], Loss: 0.2929
90 Epoch [4/70], Iteration [18/21], Loss: 0.2723
91 Epoch [4/70], Iteration [19/21], Loss: 0.0964
92 Epoch [4/70], Iteration [20/21], Loss: 0.1971
93 Epoch [4/70], Iteration [21/21], Loss: 1.2705
94 Accuracy: 0.90
95 Epoch [5/70], Iteration [1/21], Loss: 0.1706
96 Epoch [5/70], Iteration [2/21], Loss: 0.1133
97 Epoch [5/70], Iteration [3/21], Loss: 0.1225
98 Epoch [5/70], Iteration [4/21], Loss: 0.0872
99 Epoch [5/70], Iteration [5/21], Loss: 0.1369
100 Epoch [5/70], Iteration [6/21], Loss: 0.3129
101 Epoch [5/70], Iteration [7/21], Loss: 0.2529
102 Epoch [5/70], Iteration [8/21], Loss: 0.1390
103 Epoch [5/70], Iteration [9/21], Loss: 0.2563
104 Epoch [5/70], Iteration [10/21], Loss: 0.1148
105 Epoch [5/70], Iteration [11/21], Loss: 0.0928
106 Epoch [5/70], Iteration [12/21], Loss: 0.2147
107 Epoch [5/70], Iteration [13/21], Loss: 0.1457
108 Epoch [5/70], Iteration [14/21], Loss: 0.2119
109 Epoch [5/70], Iteration [15/21], Loss: 0.2210
110 Epoch [5/70], Iteration [16/21], Loss: 0.1555
111 Epoch [5/70], Iteration [17/21], Loss: 0.0954
112 Epoch [5/70], Iteration [18/21], Loss: 0.1467
113 Epoch [5/70], Iteration [19/21], Loss: 0.1133
114 Epoch [5/70], Iteration [20/21], Loss: 0.1065
115 Epoch [5/70], Iteration [21/21], Loss: 0.0130
116 Accuracy: 0.93
117 Epoch [6/70], Iteration [1/21], Loss: 0.0641
118 Epoch [6/70], Iteration [2/21], Loss: 0.1095
119 Epoch [6/70], Iteration [3/21], Loss: 0.1572
120 Epoch [6/70], Iteration [4/21], Loss: 0.0869
121 Epoch [6/70], Iteration [5/21], Loss: 0.0573
122 Epoch [6/70], Iteration [6/21], Loss: 0.0688
123 Epoch [6/70], Iteration [7/21], Loss: 0.1100
124 Epoch [6/70], Iteration [8/21], Loss: 0.1886
125 Epoch [6/70], Iteration [9/21], Loss: 0.1168
126 Epoch [6/70], Iteration [10/21], Loss: 0.0691
127 Epoch [6/70], Iteration [11/21], Loss: 0.1883
128 Epoch [6/70], Iteration [12/21], Loss: 0.2560
129 Epoch [6/70], Iteration [13/21], Loss: 0.0544
130 Epoch [6/70], Iteration [14/21], Loss: 0.0819
131 Epoch [6/70], Iteration [15/21], Loss: 0.1021
132 Epoch [6/70], Iteration [16/21], Loss: 0.2196
133 Epoch [6/70], Iteration [17/21], Loss: 0.1617
134 Epoch [6/70], Iteration [18/21], Loss: 0.0570
135 Epoch [6/70], Iteration [19/21], Loss: 0.0760
136 Epoch [6/70], Iteration [20/21], Loss: 0.1616
137 Epoch [6/70], Iteration [21/21], Loss: 2.0031
138 Accuracy: 0.85
139 Epoch [7/70], Iteration [1/21], Loss: 0.0783
140 Epoch [7/70], Iteration [2/21], Loss: 0.1744
141 Epoch [7/70], Iteration [3/21], Loss: 0.1280
142 Epoch [7/70], Iteration [4/21], Loss: 0.1540
143 Epoch [7/70], Iteration [5/21], Loss: 0.1613
144 Epoch [7/70], Iteration [6/21], Loss: 0.1420
145 Epoch [7/70], Iteration [7/21], Loss: 0.0934
146 Epoch [7/70], Iteration [8/21], Loss: 0.2152
147 Epoch [7/70], Iteration [9/21], Loss: 0.1325
148 Epoch [7/70], Iteration [10/21], Loss: 0.1784
149 Epoch [7/70], Iteration [11/21], Loss: 0.1771
150 Epoch [7/70], Iteration [12/21], Loss: 0.0776
151 Epoch [7/70], Iteration [13/21], Loss: 0.1374
152 Epoch [7/70], Iteration [14/21], Loss: 0.0917
153 Epoch [7/70], Iteration [15/21], Loss: 0.0898
154 Epoch [7/70], Iteration [16/21], Loss: 0.1254
155 Epoch [7/70], Iteration [17/21], Loss: 0.1974
156 Epoch [7/70], Iteration [18/21], Loss: 0.2176
157 Epoch [7/70], Iteration [19/21], Loss: 0.1092
158 Epoch [7/70], Iteration [20/21], Loss: 0.1611
159 Epoch [7/70], Iteration [21/21], Loss: 1.6430
160 Accuracy: 0.92
161 Epoch [8/70], Iteration [1/21], Loss: 0.0470
162 Epoch [8/70], Iteration [2/21], Loss: 0.1043
163 Epoch [8/70], Iteration [3/21], Loss: 0.1788
164 Epoch [8/70], Iteration [4/21], Loss: 0.1882
165 Epoch [8/70], Iteration [5/21], Loss: 0.1790
166 Epoch [8/70], Iteration [6/21], Loss: 0.1866
167 Epoch [8/70], Iteration [7/21], Loss: 0.1878
168 Epoch [8/70], Iteration [8/21], Loss: 0.1917
169 Epoch [8/70], Iteration [9/21], Loss: 0.1839
